CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2018,January,PERNOD RICARD USA LLC,LIQUOR,58033,PLYMOUTH GIN - 750ML,80,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,83593,LOUIS LATOUR BOURG P/NOIR - 750ML,2,Purchase order
2018,January,ONE TRUE VINE,WINE,41525,LAYER CAKE SHZ - 750ML,42,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,333269,WILLAKENZIE GISELE P/NOIR - 750ML,3,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,339911,LITTLE BOOMEY CAB - 1.5L,3,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,325414,SUTTER HOME FRE' WH ZIN - 750ML,1,Purchase order
2018,January,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,26735,JACK DANIELS BLACK - 1.75L,480,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,347758,DOMAINE SANTA GIULIETTA CORSE ROSE 750 M,1,Purchase order
2018,January,PUNTO VINO LLC,WINE,312975,LA CAPPUCCINA MADEGO ROSSO - 750ML,10,Purchase order
2018,January,LEGENDS LTD,BEER,3719,OMMEGANG 3 PHILOSOPHERS NR - 25.4OZ,11,Purchase order
2018,January,ELITE WINES IMPORTS,WINE,393592,RION BOURG RGE - 750ML,1,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,311892,MICHAEL DAVID FREAKSHOW CAB,28,Purchase order
2018,January,PWSWN INC,WINE,347676,IONIS-SALICE SALENTINO,3,Purchase order
2018,January,MONOCACY BREWING CO LLC,BEER,12027,BREWERS ALLEY BRICKHOUSE OATMEAL STOUT - 12.OZ 4/6NR,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,323965,JOEL GOTT OREGON P/NOIR - 750ML,1,Purchase order
2018,January,E & J GALLO WINERY,WINE,84352,FREI BROTHERS P/NOIR - 750ML,14,Purchase order
2018,January,YOUNG WON TRADING INC,WINE,311714,KOOKSOONDANG RICE PEACH MAKKOLI - 750ML,5,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,347584,ST INNOCENT TEMPERENCE HILL P/NOIR - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,347735,CASA FERREIRINHA DOURO VINHA GRANDE RED 750 M,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,345420,SPADE & BUSHEL CASK STRENGTH SINGLE MALT - 375ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,318302,CYCLES GLADIATOR CHARD - 750ML,1,Purchase order
2018,January,DELMAR BREWING COMPANY LLC,KEG,25302,EVOLUTION LOT # 3 1/2K,80,Purchase order
2018,January,EXCELSIOR WINE COMPANY LLC,WINE,84923,CYT FRONTERA CAB - 1.5L,160,Purchase order
2018,January,DC BRAU BREWING LLC,BEER,28602,DC BRAU PILS 4/6 CAN 12OZ,100,Purchase order
2018,January,STE MICHELLE WINE ESTATES,WINE,83712,CH ST MICH CAB - 750ML,112,Purchase order
2018,January,A VINTNERS SELECTIONS,LIQUOR,312280,RESERVOIR BOURBON WHISKEY - 750ML,1,Purchase order
2018,January,PWSWN INC,WINE,338183,MADAI ORIGEN MENCIA 13 - 750ML,3,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,319177,ANTICA M SIGILLO PRIMITIVO - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,391646,M COSENTINO THE CAB - 750ML,11,Purchase order
2018,January,SAZERAC CO,WINE,84681,DI PADRINO SWEET VERMOUTH - 750ML,1,Purchase order
2018,January,PROXIMO SPIRITS INC,LIQUOR,71842,KRAKEN DARK RUM - 70 PROOF -750ML,1,Purchase order
2018,January,THE WINE GROUP,WINE,80246,MD 20/20 ELECTRIC MELON - 750ML,15,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,232710,HAYES RANCH MER - 750ML,3,Purchase order
2018,January,SWEETWATER BREWING COMPANY LLC,DLC,350,CHEP PALLET (FPW),3,Purchase order
2018,January,TAP26MD LLC,WINE,341968,PEREGRINE RANCH S/BLC - 20L,1,Purchase order
2018,January,PUNTO VINO LLC,WINE,154105,TIGIOLO ROSSO VERNESE - 750ML,2,Purchase order
2018,January,DOPS INC,WINE,191833,TOAD HOLLOW EYE/TOAD DRY ROSE - 750ML,1,Purchase order
2018,January,BROWN-FORMAN BEVERAGES WORLDWIDE,WINE,87335,KORBEL BRUT - 1.5L,4,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,312287,TY KU BLACK JUNMAI GINJO SAKE 309100 - 330ML,2,Purchase order
2018,January,LEGENDS LTD,KEG,50931,ANCHOR CALIFORNIA LAGER 1/2 KEG,1,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,346923,ADRIA VINI AVITO P/GRIG ROSE - 750ML,10,Purchase order
2018,January,THE TRITON COLLECTION INC,WINE,315404,STELLAR ORGANICS P/TAGE - 750ML,7,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,NON-ALCOHOL,88769,STIRRINGS MARGARITA RIMMER 6/CS - 3.5OZ,5,Purchase order
2018,January,BACARDI USA INC,LIQUOR,44189,CORZO ANEJO TEQ - 750ML,1,Purchase order
2018,January,JACKSON FAMILY ENTERPRISES INC,WINE,74829,CAMBRIA JULIAS BENCHBREAK P/NOIR - 750ML,40,Purchase order
2018,January,TRI-VIN IMPORTS,WINE,323821,MENDOZA VYDS MAL 1907 - 750ML,28,Purchase order
2018,January,DIONYSOS IMPORTS INC,WINE,44042,KOURTAKI MAVRODAPHNIE OF PATRAS - 750ML,6,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,25983,OMMISSION PALE ALE 4/6 NR - 12OZ,49,Purchase order
2018,January,NEW BELGIUM BREWING INC,BEER,25394,NB FAT TIRE 2/12 NR - 12OZ,120,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,335525,WINNERS TANK SHZ - 750ML,1,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,91065,MICKEYS MALT 2/12 CAN - 12OZ,210,Purchase order
2018,January,SAZERAC CO,LIQUOR,70385,FIREBALL CINNAMON WHISKEY - 750ML,480,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,234058,CH LASSEGUE ST EMILION GR CRU 11 - 750ML,7,Purchase order
2018,January,VINTAGE WINES INC,WINE,333863,ADIRA TEMP - 750ML,6,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,47530,COCCHI AMERICANO APERITIF - 750ML,2,Purchase order
2018,January,LCF WINE COMPANY LLC,WINE,336756,IVORY & BURT ZIN - 750ML,4,Purchase order
2018,January,E & J GALLO WINERY,WINE,19860,TURNING LEAF MER - 1.5L,18,Purchase order
2018,January,PABST BREWING CO,BEER,28651,NOT YOUR FATHERS GINGER ALE 4/6 NR,60,Purchase order
2018,January,IMPERO WINE DISTRIBUTORS VIRGINIA INC,WINE,348902,COSTAROSS PROSECCO - 750ML,1,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,32940,FELSINA BERARDENGA CHN - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,348802,EARTH WISE ORGANIC RED - 3LTR,3,Purchase order
2018,January,PUNTO VINO LLC,WINE,300537,VOLPETTI CESANESE - 750ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,49032,ARUMA MALBEC - 750ML,3,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,84157,BERINGER  MOSCATO - 1.5L,42,Purchase order
2018,January,CROWN IMPORTS,BEER,56435,MODELO ESPECIAL 12/24OZ NR -24OZ,44,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,75400,ARBOR MIST BLACKBERRY MER - 750ML,14,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,314646,ESTANDON ROSE - 750ML,1,Purchase order
2018,January,DON SEBASTIANI & SONS,WINE,81280,PEPPERWOOD GROVE P/NOIR - 750ML,14,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,310611,BODEGAS EGO GORU VERDE MONASTRELL - 750ML,42,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,320864,ENATE CAB /MER - 750ML,1,Purchase order
2018,January,THE TRITON COLLECTION INC,WINE,315399,STELLAR ORGANICS SHZ - 750ML,5,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,22543,REX GOLIATH CAB - 750ML,28,Purchase order
2018,January,HOME BREW MART INC,BEER,28989,BALLAST POINT VICTORY AT SEA 4/6 12.OZ NR,8,Purchase order
2018,January,DELMAR BREWING COMPANY LLC,BEER,97104,EVOLUTION PINEHOPLE IPA - 120Z,84,Purchase order
2018,January,THE TRITON COLLECTION INC,WINE,318015,STELLAR ORGANICS WHITE - 750ML,1,Purchase order
2018,January,THE EDRINGTON GROUP USA LLC,LIQUOR,48335,BRUGAL RUM - ESPECIAL EX/DRY - 1.75L,2,Purchase order
2018,January,TRI-VIN IMPORTS,WINE,317915,LA FORCINE MUSCADET - 750ML,1,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,28983,WINDSOR CANADIAN - 1.75L,75,Purchase order
2018,January,KATCEF BROTHERS INC,BEER,4634,SMUTTYNOSE OLD BRN DOG ALE 4/6NR - 12OZ,12,Purchase order
2018,January,QUINTESSENTIAL LLC,WINE,80570,SIMONSIG PINOTAGE - 750ML,6,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,57380,VAN GOGH VODKA - 750ML,2,Purchase order
2018,January,BARON FRANCOIS LTD,WINE,21482,DOM MARCEL LNG POUILLY FUME - 750ML,11,Purchase order
2018,January,SAZERAC CO,LIQUOR,35840,BOWMAN'S VODKA - 1.75L,1260,Purchase order
2018,January,E & J GALLO WINERY,WINE,68071,LOUIS MARTINI ALEXANDER CAB 6/CS - 750ML,22,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,82583,TORRES ORANGE LIQUOR  - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,93429,FULLERS ESB 4/6NR - 11.2OZ,5,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,34304,MANISCHEWITZ CREAM PEACH - 750ML,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,310448,EL SUPREMO MAL - 750ML,1,Purchase order
2018,January,BACKUP BEVERAGE,KEG,50141,2 BROS CANE & EBEL RYE ALE 1/6 KEG,2,Purchase order
2018,January,DMV DISTRIBUTING LLC,LIQUOR,46170,O GANGSTER BRANDY - 750ML,2,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,334479,MICHEL TORINO D/D TANNAT RES - 750ML,1,Purchase order
2018,January,FLYING DOG BREWERY LLLP,KEG,77607,FLYING DOG PALE ALE 1/2K,8,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,80304,BERINGER CAL CHARD - 750ML,32,Purchase order
2018,January,TRI-VIN IMPORTS,WINE,397989,PONTU RHONE CDR - 750ML,56,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,422045,AUBRY ET FILS BRUT NV - 750ML,1,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,51136,YUKON JACK CANADIAN LIQUEUR - 750ML,5,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,310327,LOS HAROLDOS TORR - 750ML,2,Purchase order
2018,January,BACKUP BEVERAGE,BEER,50038,AVERY VARIETY PACK 2/12 12OZ CANS,5,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,LIQUOR,17256,OLD PULTENEY 12YR - 750ML,2,Purchase order
2018,January,LEGENDS LTD,BEER,92916,KOSTRITZER BLACK BEER 4/6NR - 12OZ,6,Purchase order
2018,January,KYSELA PERE ET FILS LTD,WINE,309210,BUTY SEMILLON SAUV - 750ML,1,Purchase order
2018,January,DOPS INC,WINE,329760,SAN NICOLA P/GRIG - 1.5L,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,324081,DELAILLE UNIQUE S/BLC - 750ML,3,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,430013,J PORTUGAL RAMOS VILLA SANTA RES RED - 750ML,1,Purchase order
2018,January,OPICI FAMILY DISTRIBUTING OF MD,LIQUOR,47592,1921 CREME DE TEQ - 750ML,2,Purchase order
2018,January,DOPS INC,BEER,2577,ABITA AMBER 4/6 NR - 12OZ,7,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,31126,STEEL RESERVE 12/42OZ NR,800,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,26249,BUD LT LM STRAWBERITA 15/25OZ CAN,288,Purchase order
2018,January,MICHAEL R DOWNEY SELECTIONS INC,WINE,428183,TENUTA MAZZOLINO TERRAZZE - 750ML,2,Purchase order
2018,January,PERNOD RICARD USA LLC,WINE,58041,BRANCOTT MARLBOROUGH S/BLC - 750ML,140,Purchase order
2018,January,E & J GALLO WINERY,WINE,81016,BAREFOOT CEL ROSE - 750ML,34,Purchase order
2018,January,DRAGON DISTILLERY LLC,LIQUOR,72590,BAD BILL TUTT MOONSHINE - 750ML,1,Purchase order
2018,January,BARON FRANCOIS LTD,WINE,172162,BEAUROY A GEOFFROY CHAB 1ER CR - 750ML,2,Purchase order
2018,January,ROYAL WINE CORP,WINE,148016,KEDEM BURG - 1.5L,1,Purchase order
2018,January,LEGENDS LTD,BEER,24185,LA TRAPPE TRIPEL NR - 750ML,1,Purchase order
2018,January,PROXIMO SPIRITS INC,LIQUOR,55301,JOSE CUERVO LIME MARGARITA - 1.75L,42,Purchase order
2018,January,DOPS INC,BEER,12149,ALPINE WINDOWS UP - 12.OZ 4/6NR,2,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,231939,CALIFORNIA REPUBLIC CAB - 750ML,1,Purchase order
2018,January,E & J GALLO WINERY,WINE,85626,PETER VELLA WH/ZIN BIB - 5L,39,Purchase order
2018,January,NEW PARROTT & CO,WINE,88943,WENTE VYDS RIVA RANCH CHARD - 750ML,42,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,LIQUOR,340880,PAPA'S PILAR BLONDE RUM - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,323560,BURGANS ALBARINO - 750ML,14,Purchase order
2018,January,LEGENDS LTD,BEER,24870,OSKAR BLUES DALES PALE ALE CANS - 19.2OZ,12,Purchase order
2018,January,THREE STARS BREWING COMPANY LLC,KEG,50830,3 STARS STARSKY AND DUTCH 1/6 KEG,6,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,333637,QUPE CHARD - 750ML,2,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,232128,FAUST CAB - 750ML,28,Purchase order
2018,January,PATERNO IMPORTS LTD,WINE,22810,RUTHERFORD HILL CAB - 750ML,4,Purchase order
2018,January,LEGENDS LTD,BEER,29873,NINKASI TOTAL DOMINATION 4/6NR,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,233738,LA NEVERA TINTO SEL ESP BIB - 3L,1,Purchase order
2018,January,KATCEF BROTHERS INC,BEER,10757,SMUTTYNOSE VUNDERBAR PILS - 4/6NR 12.OZ,6,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,325837,ENRIQUE MENDOZA LA TREMENDA MONAST - 750ML,4,Purchase order
2018,January,INTERBALT PRODUCTS CORP,LIQUOR,70123,ARARAT ARMENIAN BRANDY 5 STAR - 750ML,7,Purchase order
2018,January,LEGENDS LTD,KEG,24150,OSKAR BLUES MAMAS YELLA PILS 1/2K,2,Purchase order
2018,January,LEGENDS LTD,KEG,27663,LEFT HAND MILK STOUT NITRO - 1/2K,4,Purchase order
2018,January,PUNTO VINO LLC,WINE,233774,MEINKLANG GRAUPERT P/GRIS ORG - 750ML,7,Purchase order
2018,January,WASHBURN WINE CO,WINE,84489,MOLETTO PROSECCO - 750ML,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,329958,LE PROVENCAL RSE - 750ML,14,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,234014,GRAND BAILLARD P/NOIR - 1L,1,Purchase order
2018,January,THE EDRINGTON GROUP USA LLC,LIQUOR,15970,BRUGAL RUM - ANEJO - 750ML,15,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,323346,ARCHIVIST CHARD - 750ML,3,Purchase order
2018,January,DIONYSOS IMPORTS INC,WINE,323897,BEL AIR CRU BEAUJ BROUILLY - 750ML,1,Purchase order
2018,January,OPICI FAMILY DISTRIBUTING OF MD,WINE,326276,OBIKWA CHARD - 750ML,5,Purchase order
2018,January,E & J GALLO WINERY,WINE,84727,TURNING LEAF P/NOIR - 750ML,15,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,345229,MONTE D'EGLI ANGELI P/NOIR - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,70791,SAO PAULO CACHACA - 1L,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,192953,JUAN GIL WRONGO DONGO - 750ML,5,Purchase order
2018,January,LEGENDS LTD,KEG,23514,OSKAR BLUES DALES PALE ALE 1/2K,4,Purchase order
2018,January,GOOSE RIDGE LLC,WINE,400017,STONECAP CHARD - 750ML,28,Purchase order
2018,January,LEGENDS LTD,BEER,1775,BOSTEELS TRIPLE KARMELIET 12/750ML,3,Purchase order
2018,January,BARON FRANCOIS LTD,WINE,160008,CHINON O/V RED DOM COLOM - 750ML,2,Purchase order
2018,January,LEGENDS LTD,BEER,12721,FIRESTONE EASY JACK - 2/12CANS,1,Purchase order
2018,January,LEGENDS LTD,BEER,26870,BALTIMORE BEER WORKS VARIETY 2/12NR - 12OZ,8,Purchase order
2018,January,LEGENDS LTD,BEER,4316,DUTCHESS DE BOURGOGNE 4/6NR - 11OZ,5,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,335550,CONO SUR CHARD - 750ML,2,Purchase order
2018,January,THREE STARS BREWING COMPANY LLC,BEER,50511,3 STARS STARSKY AND DUTCH 6/4 16OZ CANS,37,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,57886,EFFEN VODKA - BLACK CHERRY - 750ML,14,Purchase order
2018,January,PERNOD RICARD USA LLC,LIQUOR,50636,KAHLUA COFFEE - 750ML,308,Purchase order
2018,January,BARON FRANCOIS LTD,WINE,80545,CH LA MOULINIERE RED - 750ML,28,Purchase order
2018,January,NICKOLAS IMPORTS LLC,WINE,340753,ZACHARIAS CAB 12 - 750ML,3,Purchase order
2018,January,DOPS INC,BEER,29055,ANDERSON GOSE HWY 128 4/6 12.OZ CAN,6,Purchase order
2018,January,DOPS INC,BEER,25868,SCHLAFLY OATMEAL STOUT 4/6NR - 12OZ,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,16527,PIO CESARE BAROLO VV - 750ML,2,Purchase order
2018,January,RUTHERFORD WINE COMPANY,WINE,47112,CLYDES CALIF CHARD - 750ML,28,Purchase order
2018,January,JOS VICTORI WINES,WINE,320020,SWEET BITCH CAB - 750ML,1,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,232566,PERELADA ROSE PESCADOR - 750ML,1,Purchase order
2018,January,PIPE CREEK WINES LLC,WINE,344989,PARADOSSO VENETO P/G 750,2,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,309389,AUTARD CDP - 750ML,1,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,75183,BERINGER FOUNDERS EST CHARD - 750ML,28,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310887,RED HAWK RANCH P/NOIR - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,335737,SLOOP BETTY VODKA - 750ML,1,Purchase order
2018,January,E & J GALLO WINERY,WINE,46509,CANYON ROAD WH/ZIN - 750ML,51,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,56120,LITTLE BLACK DRESS CHARD - 750ML,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,48658,CLINE CAL SYR - 750ML,4,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,44250,ALMA NEGRA RED - 750ML,3,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,338837,PEBBLE LANE CAB - 750ML,4,Purchase order
2018,January,BOSTON BEER CORPORATION,BEER,31168,SAM ADAMS FRESH AS HELLES 4/6 NR,0,Purchase order
2018,January,ROYAL WINE CORP,WINE,46354,KEDEM MARSALA - 750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,341749,CH LAFONT FOURCAT - 750ML,1,Purchase order
2018,January,E & J GALLO WINERY,WINE,86667,RED ROCK CAL MERLOT - 750ML,30,Purchase order
2018,January,VINTAGE WINE ESTATES INC,WINE,182850,CARTLIDGE & BROWN MER - 750ML,7,Purchase order
2018,January,INTERBALT PRODUCTS CORP,WINE,349064,PIROSMANI ARGO - 750ML,1,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,LIQUOR,70423,UV VODKA - 750ML,1,Purchase order
2018,January,DOMAINE SELECT WINE & SPIRITS LLC,WINE,382884,DOM TARIQUET CLASSIC - 750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,312442,QUINTA NOVAL TAWNY 10YR - 750ML,1,Purchase order
2018,January,LEGENDS LTD,BEER,27386,LEFT HAND SAWTOOTH ALE 4/6NR - 12OZ,6,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,BEER,23851,GUINNESS FOREIGN EXTRA STOUT 6/4 NR - 11.2OZ,252,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,318502,FISH HOUSE S/BLC              323042 - 750ML,2,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,307578,LA VIEILLE FERME ROUGE BIB - 3L,3,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,320464,OH SCHIST RIES                321542 - 750ML,13,Purchase order
2018,January,INTERBALT PRODUCTS CORP,WINE,336536,CH MAYNE TURON RED BORD - 750ML,10,Purchase order
2018,January,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,11959,EARLY TIMES KENTUCKY WHISKEY - 1L,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,233876,YALUMBA THE GUARDIAN SHZ/VIOG - 750ML,2,Purchase order
2018,January,E & J GALLO WINERY,WINE,84906,BAREFOOT CEL RED MOSCATO - 187ML,30,Purchase order
2018,January,FLYING DOG BREWERY LLLP,KEG,28570,FLYING DOG HORN DOG 1/6 KEG,5,Purchase order
2018,January,THE WINE GROUP,WINE,81038,FRANZIA MER - 1.5L,15,Purchase order
2018,January,YOUNG WON TRADING INC,WINE,301119,HAKUSHIKA SNOW BEAUTY - 720ML,2,Purchase order
2018,January,OPICI FAMILY DISTRIBUTING OF MD,WINE,321724,BROTTE LE GRIVELIERE CDR - 750ML,3,Purchase order
2018,January,DELICATO FAMILY VINEYARDS,WINE,312298,BOTA BOX NIGHTHAWK BLACK - RED BLEND- 3L,240,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,92630,BUD ICE 4/6 LNNR - 12OZ,112,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,38008,CRUZAN DARK AGED RUM - 1.75L,60,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,311855,MATCHBOX WHITE - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,303602,DOM BARON BLC - 750ML,6,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,434680,PAGOS DE EUGUIEN TEMP - 750ML,1,Purchase order
2018,January,BOORDY VINEYARDS,WINE,89759,BOORDY SYRAH PONIES - 750ML,3,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,426458,LOUIS LATOUR BOURG RGE CUV LATOUR - 750ML,1,Purchase order
2018,January,PROXIMO SPIRITS INC,LIQUOR,40373,AGAVERRO TEQUILA LIQ 6/CS - 750ML,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310800,NOBLE VINES P/GRIG - 750ML,2,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,310077,SPELLBOUND CAB - 750ML,8,Purchase order
2018,January,THE HESS COLLECTION,WINE,84697,HESS MONTEREY CHARD - 750ML,98,Purchase order
2018,January,STE MICHELLE WINE ESTATES,WINE,45042,COLUMBIA CREST H3 CHARD - 750ML,1,Purchase order
2018,January,IMPERO WINE DISTRIBUTORS VIRGINIA INC,WINE,348893,COLLEVENTO 921 SAUV BLANC 750ML,1,Purchase order
2018,January,LEGENDS LTD,BEER,10478,EVIL TWIN GEYSER GOSE - 6/4 CANS 16.OZ,1,Purchase order
2018,January,LEGENDS LTD,BEER,12483,KENTUCKY VANILLA CREAM ALE - 4/6 12.OZ,12,Purchase order
2018,January,BUCK DISTRIBUTING COMPANY INC,BEER,25921,HOFBRAU HEFE WEISS 4/6NR - 11.2OZ,6,Purchase order
2018,January,SAZERAC CO,LIQUOR,49028,FIREBALL CINNAMON WHISKEY - 375ML,110,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,KEG,24494,FULLERS LONDON PRIDE 1/2K,1,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,WINE,296908,FREIXENET ICE CUVEE - 750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,44503,TERRA UNICA TEMP - 750ML,1,Purchase order
2018,January,BUCK DISTRIBUTING COMPANY INC,BEER,50608,STONE SAISON DU BUFF BBA 500ML NR,1,Purchase order
2018,January,CLIPPER CITY BREWING CO,BEER,30857,HEAVY SEAS TROPICANNON 4/6 NR,108,Purchase order
2018,January,CAMPARI AMERICA LLC,LIQUOR,344310,J WRAY GOLD - 750ML,28,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,50962,BAILEY'S IRISH CREAM - 1.75L,72,Purchase order
2018,January,GRAPES & BARLEY LLC,WINE,345358,BODEGA MALMA FINCA LA PAPAY CAB - 750ML,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,309723,PRIMATERRA P/NOIR - 750ML,4,Purchase order
2018,January,COASTAL BREWING COMPANY LLC,KEG,28583,DOMINION GREAT AMERICAN LAGER 1/2 KG,24,Purchase order
2018,January,GRAPES & BARLEY LLC,WINE,233784,VILLA YAMBOL RES CAB - 750ML,2,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,345618,STELLA PROSECCO - 750ML,1,Purchase order
2018,January,DELMAR BREWING COMPANY LLC,KEG,345285,EVOLUTION DELMARVA PURE PILS - 1/2K,1,Purchase order
2018,January,DC BRAU BREWING LLC,KEG,26640,DC BRAU CORRUPTION IPA 1/2K,22,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,70746,CAFFO FRATELLI DI ITALIA AMARETTO - 750ML,4,Purchase order
2018,January,THE WINE GROUP,WINE,83646,FISH EYE P/NOIR - 3L,27,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,38148,RONRICO RUM - GOLD - 1L,1,Purchase order
